File Name:	C:\Rodrigo Simetti\2016 - 06 Termo Tulio\Eucalyptus DTG-60H 2016-05-28 15-50.tad

[File Information]
File Name:	Eucalyptus DTG-60H 2016-05-28 15-50.tad
Sample Name:	Eucalyptus 02
Acquisition Date	16/05/28
Acquisition Time	15:51:28(-0300)
Detector:	DTG-60H
Serial No:	C30574700307
Operator:	Rodrigo Simetti
Atmosphere:	Nitrogen
Flow Rate:	50[ml/min]
Annotation:	Trabalho 2016
	Eucalyptus 
Cell:	Alumina
Sample Weight:	4.246[mg]
Molecular Weight:	0.00


[Program]
[Sampling Parameters]
Sampling Time [ sec ]:	1.0
Start Acquisition Setting:	Acquisition measurement simultaneously
Stop Acquisition Setting:	Acquisition measurement simultaneously


[Temp Program]
Temp Rate	Hold Temp	Hold Time	Gas
[C/min ]	[  C   ]	[  min  ]
10.00	600.0	0	1


[Data]
Time	Temp	DTA	TGA
sec	C	uV	mg
795.000	165.397	-3.779	3.929
796.000	165.633	-3.779	3.930
797.000	165.653	-3.779	3.930
798.000	165.910	-3.781	3.929
799.000	166.021	-3.783	3.929
800.000	166.307	-3.785	3.929
801.000	166.389	-3.786	3.929
802.000	166.605	-3.788	3.929
803.000	166.746	-3.789	3.929
804.000	166.942	-3.792	3.929
805.000	167.091	-3.791	3.929
806.000	167.212	-3.794	3.929
807.000	167.478	-3.794	3.929
808.000	167.597	-3.796	3.929
809.000	167.835	-3.796	3.929
810.000	167.873	-3.797	3.929
811.000	168.146	-3.799	3.929
812.000	168.260	-3.800	3.929
813.000	168.488	-3.800	3.929
814.000	168.592	-3.801	3.930
815.000	168.826	-3.802	3.930
816.000	169.024	-3.802	3.930
817.000	169.142	-3.803	3.930
818.000	169.285	-3.803	3.930
819.000	169.435	-3.806	3.929
820.000	169.698	-3.805	3.929
821.000	169.783	-3.806	3.929
822.000	170.011	-3.806	3.929
823.000	170.121	-3.806	3.929
824.000	170.388	-3.807	3.929
825.000	170.466	-3.807	3.930
826.000	170.670	-3.808	3.930
827.000	170.835	-3.808	3.930
828.000	171.067	-3.810	3.930
829.000	171.231	-3.811	3.930
830.000	171.356	-3.813	3.930
831.000	171.570	-3.815	3.930
832.000	171.694	-3.817	3.930
833.000	171.939	-3.818	3.930
834.000	171.977	-3.819	3.930
835.000	172.284	-3.822	3.930
836.000	172.395	-3.823	3.930
837.000	172.672	-3.825	3.930
838.000	172.713	-3.826	3.930
839.000	172.942	-3.829	3.930
840.000	173.118	-3.831	3.930
841.000	173.326	-3.832	3.930
842.000	173.465	-3.834	3.930
843.000	173.603	-3.836	3.930
844.000	173.876	-3.839	3.930
845.000	173.968	-3.841	3.930
846.000	174.171	-3.842	3.930
847.000	174.252	-3.846	3.930
848.000	174.553	-3.849	3.930
849.000	174.667	-3.851	3.930
850.000	174.882	-3.853	3.930
851.000	175.011	-3.855	3.930
852.000	175.226	-3.859	3.930
853.000	175.399	-3.860	3.930
854.000	175.529	-3.863	3.930
855.000	175.729	-3.866	3.930
856.000	175.882	-3.870	3.930
857.000	176.130	-3.872	3.930
858.000	176.194	-3.874	3.930
859.000	176.441	-3.877	3.930
860.000	176.542	-3.879	3.930
861.000	176.813	-3.883	3.930
862.000	176.907	-3.885	3.930
863.000	177.140	-3.889	3.930
864.000	177.284	-3.890	3.930
865.000	177.534	-3.894	3.930
866.000	177.644	-3.894	3.930
867.000	177.756	-3.898	3.930
868.000	177.995	-3.899	3.930
869.000	178.138	-3.903	3.930
870.000	178.371	-3.902	3.929
871.000	178.408	-3.905	3.929
872.000	178.740	-3.907	3.929
873.000	178.811	-3.909	3.929
874.000	179.037	-3.910	3.929
875.000	179.128	-3.912	3.929
876.000	179.384	-3.915	3.929
877.000	179.550	-3.916	3.929
878.000	179.746	-3.917	3.930
879.000	179.890	-3.918	3.930
880.000	180.033	-3.920	3.930
881.000	180.257	-3.922	3.930
882.000	180.350	-3.924	3.930
883.000	180.591	-3.925	3.929
884.000	180.691	-3.927	3.929
885.000	180.989	-3.930	3.929
886.000	181.082	-3.930	3.929
887.000	181.268	-3.932	3.929
888.000	181.397	-3.933	3.929
889.000	181.622	-3.937	3.929
890.000	181.794	-3.936	3.929
891.000	181.937	-3.939	3.930
892.000	182.134	-3.940	3.930
893.000	182.312	-3.943	3.930
894.000	182.520	-3.944	3.930
895.000	182.544	-3.945	3.930
896.000	182.828	-3.947	3.930
897.000	182.940	-3.948	3.929
898.000	183.223	-3.949	3.929
899.000	183.284	-3.950	3.929
900.000	183.551	-3.952	3.929
901.000	183.669	-3.954	3.929
902.000	183.872	-3.957	3.929
903.000	183.979	-3.958	3.929
904.000	184.167	-3.960	3.929
905.000	184.416	-3.961	3.929
906.000	184.539	-3.963	3.929
907.000	184.758	-3.964	3.929
908.000	184.804	-3.967	3.929
909.000	185.098	-3.968	3.929
910.000	185.205	-3.970	3.929
911.000	185.432	-3.972	3.929
912.000	185.539	-3.974	3.929
913.000	185.798	-3.977	3.929
914.000	185.953	-3.978	3.929
915.000	186.093	-3.981	3.929
916.000	186.241	-3.982	3.929
917.000	186.419	-3.985	3.929
918.000	186.669	-3.986	3.929
919.000	186.725	-3.987	3.929
920.000	186.969	-3.988	3.929
921.000	187.105	-3.990	3.929
922.000	187.362	-3.992	3.929
923.000	187.411	-3.993	3.929
924.000	187.640	-3.995	3.929
925.000	187.792	-3.997	3.929
926.000	188.029	-4.001	3.929
927.000	188.158	-4.002	3.929
928.000	188.329	-4.005	3.929
929.000	188.515	-4.008	3.929
930.000	188.645	-4.013	3.929
931.000	188.867	-4.014	3.929
932.000	188.931	-4.018	3.929
933.000	189.238	-4.021	3.929
934.000	189.332	-4.025	3.929
935.000	189.614	-4.026	3.929
936.000	189.656	-4.029	3.929
937.000	189.896	-4.032	3.929
938.000	190.041	-4.034	3.929
939.000	190.268	-4.037	3.929
940.000	190.379	-4.037	3.929
941.000	190.567	-4.041	3.928
942.000	190.805	-4.043	3.928
943.000	190.904	-4.045	3.929
944.000	191.096	-4.047	3.928
945.000	191.198	-4.050	3.928
946.000	191.492	-4.052	3.928
947.000	191.573	-4.053	3.928
948.000	191.806	-4.055	3.928
949.000	191.942	-4.058	3.928
950.000	192.163	-4.061	3.928
951.000	192.306	-4.061	3.928
952.000	192.462	-4.064	3.928
953.000	192.656	-4.065	3.928
954.000	192.822	-4.068	3.928
955.000	193.048	-4.069	3.928
956.000	193.142	-4.072	3.928
957.000	193.375	-4.073	3.928
958.000	193.449	-4.075	3.928
959.000	193.748	-4.077	3.928
960.000	193.810	-4.078	3.928
961.000	194.056	-4.080	3.928
962.000	194.200	-4.082	3.928
963.000	194.461	-4.085	3.928
964.000	194.524	-4.086	3.928
965.000	194.705	-4.089	3.928
966.000	194.908	-4.092	3.928
967.000	195.081	-4.094	3.928
968.000	195.257	-4.096	3.928
969.000	195.374	-4.100	3.928
970.000	195.665	-4.104	3.928
971.000	195.735	-4.105	3.928
972.000	195.946	-4.108	3.928
973.000	196.050	-4.110	3.928
974.000	196.319	-4.114	3.928
975.000	196.462	-4.116	3.928
976.000	196.637	-4.119	3.928
977.000	196.800	-4.121	3.928
978.000	196.963	-4.124	3.928
979.000	197.161	-4.126	3.928
980.000	197.243	-4.128	3.928
981.000	197.493	-4.130	3.928
982.000	197.604	-4.133	3.927
983.000	197.894	-4.135	3.928
984.000	197.969	-4.137	3.928
985.000	198.192	-4.140	3.927
986.000	198.312	-4.142	3.927
987.000	198.552	-4.146	3.927
988.000	198.674	-4.147	3.927
989.000	198.839	-4.150	3.927
990.000	199.035	-4.153	3.927
991.000	199.238	-4.156	3.927
992.000	199.416	-4.156	3.927
993.000	199.467	-4.159	3.927
994.000	199.737	-4.162	3.927
995.000	199.849	-4.164	3.927
996.000	200.105	-4.164	3.926
997.000	200.160	-4.166	3.926
998.000	200.454	-4.169	3.926
999.000	200.559	-4.171	3.926
1000.000	200.759	-4.173	3.926
1001.000	200.872	-4.174	3.926
1002.000	201.068	-4.179	3.926
1003.000	201.281	-4.181	3.926
1004.000	201.399	-4.185	3.926
1005.000	201.633	-4.187	3.926
1006.000	201.722	-4.191	3.926
1007.000	201.977	-4.193	3.926
1008.000	202.062	-4.196	3.926
1009.000	202.300	-4.199	3.926
1010.000	202.411	-4.201	3.926
1011.000	202.681	-4.204	3.926
1012.000	202.821	-4.205	3.926
1013.000	202.958	-4.207	3.926
1014.000	203.126	-4.209	3.925
1015.000	203.300	-4.213	3.925
1016.000	203.517	-4.212	3.925
1017.000	203.592	-4.214	3.925
1018.000	203.865	-4.216	3.925
1019.000	203.973	-4.218	3.925
1020.000	204.227	-4.220	3.925
1021.000	204.251	-4.220	3.925
1022.000	204.496	-4.223	3.925
1023.000	204.638	-4.226	3.925
1024.000	204.899	-4.227	3.925
1025.000	204.980	-4.228	3.925
1026.000	205.205	-4.232	3.925
1027.000	205.385	-4.235	3.925
1028.000	205.527	-4.239	3.924
1029.000	205.688	-4.242	3.924
1030.000	205.799	-4.246	3.924
1031.000	206.073	-4.250	3.924
1032.000	206.176	-4.254	3.924
1033.000	206.424	-4.257	3.924
1034.000	206.473	-4.261	3.924
1035.000	206.745	-4.265	3.924
1036.000	206.875	-4.269	3.924
1037.000	207.051	-4.271	3.923
1038.000	207.182	-4.274	3.923
1039.000	207.378	-4.279	3.923
1040.000	207.620	-4.281	3.923
1041.000	207.692	-4.284	3.923
1042.000	207.893	-4.287	3.923
1043.000	207.997	-4.292	3.923
1044.000	208.285	-4.295	3.923
1045.000	208.343	-4.298	3.923
1046.000	208.591	-4.302	3.923
1047.000	208.722	-4.305	3.923
1048.000	208.967	-4.310	3.922
1049.000	209.039	-4.313	3.922
1050.000	209.222	-4.319	3.922
1051.000	209.420	-4.321	3.922
1052.000	209.591	-4.327	3.922
1053.000	209.776	-4.328	3.922
1054.000	209.886	-4.333	3.922
1055.000	210.134	-4.337	3.922
1056.000	210.215	-4.340	3.922
1057.000	210.474	-4.343	3.922
1058.000	210.542	-4.346	3.922
1059.000	210.819	-4.350	3.921
1060.000	210.938	-4.353	3.921
1061.000	211.193	-4.354	3.921
1062.000	211.279	-4.357	3.921
1063.000	211.451	-4.362	3.921
1064.000	211.647	-4.364	3.921
1065.000	211.794	-4.366	3.921
1066.000	211.987	-4.369	3.921
1067.000	212.092	-4.372	3.921
1068.000	212.398	-4.374	3.921
1069.000	212.466	-4.377	3.920
1070.000	212.651	-4.379	3.920
1071.000	212.763	-4.382	3.920
1072.000	213.040	-4.386	3.920
1073.000	213.151	-4.388	3.920
1074.000	213.353	-4.392	3.920
1075.000	213.510	-4.395	3.920
1076.000	213.697	-4.400	3.920
1077.000	213.881	-4.402	3.920
1078.000	213.967	-4.407	3.920
1079.000	214.210	-4.410	3.919
1080.000	214.318	-4.414	3.919
1081.000	214.591	-4.415	3.919
1082.000	214.650	-4.417	3.919
1083.000	214.905	-4.421	3.919
1084.000	215.014	-4.423	3.918
1085.000	215.247	-4.425	3.918
1086.000	215.343	-4.426	3.918
1087.000	215.548	-4.429	3.918
1088.000	215.742	-4.432	3.918
1089.000	215.930	-4.435	3.918
1090.000	216.089	-4.438	3.918
1091.000	216.199	-4.442	3.918
1092.000	216.454	-4.445	3.918
1093.000	216.549	-4.448	3.917
1094.000	216.787	-4.451	3.917
1095.000	216.875	-4.455	3.917
1096.000	217.176	-4.459	3.917
1097.000	217.274	-4.463	3.917
1098.000	217.467	-4.466	3.917
1099.000	217.577	-4.470	3.917
1100.000	217.810	-4.475	3.917
1101.000	218.010	-4.480	3.916
1102.000	218.140	-4.484	3.916
1103.000	218.351	-4.488	3.916
1104.000	218.472	-4.494	3.916
1105.000	218.725	-4.499	3.916
1106.000	218.779	-4.503	3.916
1107.000	219.028	-4.507	3.915
1108.000	219.165	-4.511	3.915
1109.000	219.425	-4.516	3.915
1110.000	219.533	-4.519	3.915
1111.000	219.712	-4.525	3.915
1112.000	219.878	-4.529	3.915
1113.000	220.072	-4.534	3.914
1114.000	220.246	-4.537	3.914
1115.000	220.351	-4.541	3.914
1116.000	220.611	-4.544	3.914
1117.000	220.733	-4.548	3.914
1118.000	220.992	-4.550	3.913
1119.000	221.026	-4.553	3.913
1120.000	221.312	-4.556	3.913
1121.000	221.425	-4.559	3.913
1122.000	221.659	-4.562	3.912
1123.000	221.760	-4.565	3.912
1124.000	221.983	-4.568	3.912
1125.000	222.186	-4.571	3.912
1126.000	222.316	-4.575	3.912
1127.000	222.472	-4.577	3.911
1128.000	222.613	-4.581	3.911
1129.000	222.886	-4.584	3.911
1130.000	222.968	-4.586	3.911
1131.000	223.204	-4.587	3.910
1132.000	223.317	-4.591	3.910
1133.000	223.551	-4.594	3.910
1134.000	223.657	-4.595	3.910
1135.000	223.835	-4.598	3.909
1136.000	224.001	-4.600	3.909
1137.000	224.216	-4.603	3.909
1138.000	224.405	-4.604	3.909
1139.000	224.515	-4.608	3.908
1140.000	224.708	-4.611	3.908
1141.000	224.821	-4.614	3.908
1142.000	225.095	-4.617	3.908
1143.000	225.143	-4.618	3.907
1144.000	225.424	-4.622	3.907
1145.000	225.534	-4.624	3.907
1146.000	225.803	-4.627	3.907
1147.000	225.846	-4.629	3.906
1148.000	226.051	-4.632	3.906
1149.000	226.212	-4.633	3.906
1150.000	226.418	-4.637	3.906
1151.000	226.564	-4.638	3.905
1152.000	226.696	-4.641	3.905
1153.000	226.946	-4.644	3.905
1154.000	227.045	-4.647	3.905
1155.000	227.255	-4.648	3.904
1156.000	227.311	-4.651	3.904
1157.000	227.615	-4.654	3.904
1158.000	227.739	-4.656	3.904
1159.000	227.929	-4.658	3.903
1160.000	228.068	-4.661	3.903
1161.000	228.263	-4.666	3.903
1162.000	228.440	-4.668	3.902
1163.000	228.557	-4.672	3.902
1164.000	228.756	-4.675	3.902
1165.000	228.886	-4.679	3.902
1166.000	229.159	-4.682	3.901
1167.000	229.226	-4.685	3.901
1168.000	229.448	-4.689	3.901
1169.000	229.547	-4.692	3.900
1170.000	229.825	-4.697	3.900
1171.000	229.924	-4.699	3.900
1172.000	230.124	-4.704	3.900
1173.000	230.277	-4.707	3.899
1174.000	230.511	-4.713	3.899
1175.000	230.640	-4.715	3.899
1176.000	230.741	-4.721	3.898
